exp_id,scenario,concurrency,edit_rate,offline_duration,p50_latency_ms,p95_latency_ms,conflict_rate,override_rate,rollback_rate,simulation,live
b2.2,same_wall_edits,1,10,86400,0.025,0.096,0.0,0.0,0.0,False,True
b2.2,same_wall_edits,3,10,86400,0.033,0.09,0.2,0.2,0.0,False,True
b2.2,same_wall_edits,10,10,86400,0.037,0.485,0.22,0.22,0.0,False,True
b2.2,same_wall_edits,20,10,86400,0.024,0.185,0.13,0.13,0.0,False,True
b2.2,same_wall_edits,1,30,0,0.026,0.216,0.4,0.1333,0.0,False,True
b2.2,same_wall_edits,3,30,0,0.022,0.184,0.4666666666666667,0.1556,0.0,False,True
b2.2,same_wall_edits,10,30,0,0.023,0.086,0.58,0.1933,0.0,False,True
b2.2,same_wall_edits,20,30,0,0.034,0.12,0.42,0.14,0.0,False,True
b2.2,same_wall_edits,1,30,3600,0.024,0.097,0.2,0.0667,0.0,False,True
b2.2,same_wall_edits,3,30,3600,0.023,0.237,0.26666666666666666,0.0889,0.0,False,True
b2.2,same_wall_edits,10,30,3600,0.024,0.13,0.36,0.12,0.0,False,True
b2.2,same_wall_edits,20,30,3600,0.023,0.129,0.36,0.12,0.0,False,True
b2.2,same_wall_edits,1,30,21600,0.025,0.121,0.6,0.2,0.0,False,True
b2.2,same_wall_edits,3,30,21600,0.042,0.488,0.26666666666666666,0.0889,0.0,False,True
b2.2,same_wall_edits,10,30,21600,0.023,0.091,0.52,0.1733,0.0,False,True
b2.2,same_wall_edits,20,30,21600,0.029,0.128,0.47,0.1567,0.0,False,True
b2.2,same_wall_edits,1,30,86400,0.024,0.1,1.0,0.3333,0.0,False,True
b2.2,same_wall_edits,3,30,86400,0.023,0.141,0.6,0.2,0.0,False,True
b2.2,same_wall_edits,10,30,86400,0.023,0.125,0.42,0.14,0.0,False,True
b2.2,same_wall_edits,20,30,86400,0.023,0.103,0.45,0.15,0.0,False,True
b2.2,host_collision,1,10,0,0.035,0.09,0.0,0.0,0.0,False,True
b2.2,host_collision,3,10,0,0.026,0.187,0.06666666666666667,0.0667,0.0,False,True
b2.2,host_collision,10,10,0,0.023,0.147,0.28,0.28,0.0,False,True
b2.2,host_collision,20,10,0,0.024,0.203,0.24,0.24,0.0,False,True
b2.2,host_collision,1,10,3600,0.034,0.183,0.4,0.4,0.0,False,True
b2.2,host_collision,3,10,3600,0.023,0.191,0.4,0.4,0.0,False,True
b2.2,host_collision,10,10,3600,0.023,0.085,0.28,0.28,0.0,False,True
b2.2,host_collision,20,10,3600,0.032,0.427,0.28,0.28,0.0,False,True
b2.2,host_collision,1,10,21600,0.026,0.085,0.2,0.2,0.0,False,True
b2.2,host_collision,3,10,21600,0.025,0.093,0.13333333333333333,0.1333,0.0,False,True
b2.2,host_collision,10,10,21600,0.024,0.194,0.2,0.2,0.0,False,True
b2.2,host_collision,20,10,21600,0.023,0.168,0.26,0.26,0.0,False,True
b2.2,host_collision,1,10,86400,0.072,0.145,0.0,0.0,0.0,False,True
b2.2,host_collision,3,10,86400,0.023,0.143,0.3333333333333333,0.3333,0.0,False,True
b2.2,host_collision,10,10,86400,0.023,1.041,0.2,0.2,0.0,False,True
b2.2,host_collision,20,10,86400,0.024,0.399,0.28,0.28,0.0,False,True
b2.2,host_collision,1,30,0,0.023,0.094,1.0,0.3333,0.0,False,True
b2.2,host_collision,3,30,0,0.04,0.962,0.4666666666666667,0.1556,0.0,False,True
b2.2,host_collision,10,30,0,0.023,0.09,0.84,0.28,0.0,False,True
b2.2,host_collision,20,30,0,0.023,0.099,0.69,0.23,0.0,False,True
b2.2,host_collision,1,30,3600,0.023,0.116,0.2,0.0667,0.0,False,True
b2.2,host_collision,3,30,3600,0.022,0.093,0.6,0.2,0.0,False,True
b2.2,host_collision,10,30,3600,0.023,0.103,0.78,0.26,0.0,False,True
b2.2,host_collision,20,30,3600,0.023,0.086,0.82,0.2733,0.0,False,True
b2.2,host_collision,1,30,21600,0.032,0.11,0.8,0.2667,0.0,False,True
b2.2,host_collision,3,30,21600,0.023,0.166,0.5333333333333333,0.1778,0.0,False,True
b2.2,host_collision,10,30,21600,0.046,0.289,0.9,0.3,0.0,False,True
b2.2,host_collision,20,30,21600,0.023,0.09,0.73,0.2433,0.0,False,True
b2.2,host_collision,1,30,86400,0.024,0.088,0.8,0.2667,0.0,False,True
b2.2,host_collision,3,30,86400,0.023,0.096,0.8,0.2667,0.0,False,True
b2.2,host_collision,10,30,86400,0.023,0.095,0.68,0.2267,0.0,False,True
b2.2,host_collision,20,30,86400,0.022,0.105,0.54,0.18,0.0,False,True
